corridor,corridor_trip_count,corridor_median_factor,corridor_mean_factor,corridor_pct_delayed,corridor_median_actual_time,corridor_median_osrm_time,corridor_median_dwell,corridor_main_route_type,is_reliable
IND712311AAA_IND781018AAB,8,3.0852022925,3.1977618897499998,1.0,2119.5,685.5,644.5,FTL,1
IND712311AAA_IND821115AAB,1,1.687804878,1.687804878,1.0,692.0,410.0,271.0,FTL,0
IND712311AAA_IND826004AAA,7,1.784090909,1.8093431517142855,1.0,319.0,176.0,175.0,FTL,1
IND712311AAA_IND834002AAB,13,2.362989324,2.4383758594615386,1.0,643.0,281.0,176.0,FTL,1
IND712406AAA_IND712602AAA,3,2.322580645,2.112805916333333,1.0,72.0,31.0,2.0,FTL,0
IND712406AAA_IND712612AAA,1,2.577777778,2.577777778,1.0,116.0,45.0,4.0,FTL,0
IND712410AAC_IND712406AAA,6,1.2676508345,1.4165946710000001,0.6666666666666666,50.0,39.5,30.5,FTL,1
IND712602AAA_IND712311AAA,1,5.206896552,5.206896552,1.0,302.0,58.0,565.0,FTL,0
IND712602AAA_IND722154AAA,2,3.5,3.5,1.0,83.5,24.0,2.0,FTL,0
IND712612AAA_IND722154AAA,3,1.684210526,1.5670175436666665,1.0,32.0,19.0,2.0,FTL,0
IND713103AAA_IND713205AAB,4,2.0073007929999998,2.00855235725,1.0,98.5,51.0,9.0,FTL,0
IND713128AAB_IND731204AAB,13,2.888888889,3.200359874,1.0,56.0,18.0,30.0,FTL,1
IND713128AAB_IND731301AAA,3,4.028571429,4.127513227666667,1.0,141.0,35.0,30.0,FTL,0
IND713130AAA_IND741123AAB,17,2.0625,2.1437723027058824,1.0,132.0,64.0,41.0,Carting,1
IND713130AAA_IND741126AAB,1,3.666666667,3.666666667,1.0,253.0,69.0,52.0,Carting,0
IND713145AAB_IND741101AAB,1,2.088235294,2.088235294,1.0,71.0,34.0,8.0,FTL,0
IND713145AAB_IND741316AAA,2,1.5914855075,1.5914855075,1.0,37.5,23.5,11.5,FTL,0
IND713148AAA_IND713128AAB,17,2.628571429,2.600898006235294,1.0,92.0,35.0,20.0,FTL,1
IND713205AAB_IND712311AAA,12,2.287356322,3.063835099,1.0,196.5,87.0,873.5,FTL,1
IND713205AAB_IND713148AAA,3,4.444444444,4.425925926000001,1.0,80.0,18.0,63.0,FTL,0
IND713205AAB_IND713303AAA,5,2.653846154,3.1339438342,1.0,69.0,27.0,43.0,FTL,1
IND713205AAB_IND722101AAA,2,2.759444203,2.759444203,1.0,133.0,48.0,161.0,Carting,0
IND713205AAB_IND722101AAB,1,0.72972973,0.72972973,0.0,27.0,37.0,276.0,Carting,0
IND713205AAB_IND722101AAC,5,2.607843137,2.7943088346000002,1.0,133.0,51.0,49.0,Carting,1
IND713205AAB_IND722122AAA,1,2.557142857,2.557142857,1.0,179.0,70.0,91.0,Carting,0
IND713205AAB_IND722143AAB,7,2.318181818,2.8404856012857143,1.0,52.0,23.0,79.0,FTL,1
IND713205AAB_IND722202AAA,4,3.152777778,3.423358586,1.0,52.5,16.5,96.5,Carting,0
IND713205AAB_IND723130AAA,2,3.316391276,3.316391276,1.0,290.5,87.0,246.5,FTL,0
IND713205AAB_IND723133AAA,1,2.591549296,2.591549296,1.0,184.0,71.0,131.0,FTL,0
IND713303AAA_IND713364AAB,6,4.166666666499999,3.8654684095,1.0,75.0,18.0,22.5,FTL,1
IND713364AAB_IND712311AAA,12,4.424325435,3.6021016475833334,1.0,655.0,146.0,63.0,FTL,1
IND721102AAA_IND712311AAA,2,4.8275434245,4.8275434245,1.0,442.5,92.0,142.5,FTL,0
IND721133AAA_IND721434AAB,2,2.9147633235,2.9147633235,1.0,159.5,55.0,18.5,FTL,0
IND721134AAB_IND712310AAE,1,3.040816327,3.040816327,1.0,149.0,49.0,192.0,Carting,0
IND721134AAB_IND721139AAC,16,1.6125,1.711720627,0.875,26.0,16.0,23.0,Carting,1
IND721139AAC_IND721602AAB,2,2.8279661015,2.8279661015,1.0,168.0,59.5,43.5,Carting,0
IND721139AAC_IND721636AAB,1,2.857142857,2.857142857,1.0,100.0,35.0,30.0,Carting,0
IND721212AAA_IND712310AAE,10,2.053001277,2.1978145297,1.0,118.0,56.0,87.0,Carting,1
IND721253AAC_IND721306AAA,11,2.15,2.4077514586363638,1.0,86.0,41.0,53.0,FTL,1
IND721253AAC_IND721501AAC,1,1.784946237,1.784946237,1.0,166.0,93.0,19.0,FTL,0
IND721306AAA_IND721102AAA,5,2.0,2.7444444444,1.0,36.0,18.0,46.0,FTL,1
IND721306AAA_IND721133AAA,2,2.167763158,2.167763158,1.0,38.0,17.5,42.5,FTL,0
IND721306AAA_IND721253AAC,1,3.238095238,3.238095238,1.0,136.0,42.0,32.0,FTL,0
IND721306AAA_IND721507AAA,13,2.340425532,2.6438490546153846,1.0,110.0,44.0,31.0,FTL,1
IND721401AAA_IND721306AAA,2,1.930195783,1.930195783,1.0,157.0,81.5,33.0,FTL,0
IND721434AAB_IND721401AAA,2,2.4699999999999998,2.4699999999999998,1.0,123.5,50.0,21.0,FTL,0
IND721501AAC_IND721253AAC,6,1.8853917820000001,1.9469343963333332,1.0,172.5,92.5,9.5,FTL,1
IND721501AAC_IND721306AAA,1,1.909090909,1.909090909,1.0,168.0,88.0,5.0,FTL,0
IND721602AAB_IND721139AAC,4,1.8271505375000001,2.1427419355,1.0,111.5,60.0,16.0,Carting,0
IND721636AAB_IND721602AAB,3,1.75,1.6681034483333335,1.0,45.0,28.0,20.0,Carting,0
IND722101AAA_IND722122AAA,8,1.8852657005,1.891131815,1.0,37.0,22.0,7.0,Carting,1
IND722101AAB_IND713205AAB,1,1.555555556,1.555555556,1.0,70.0,45.0,8.0,Carting,0
IND722122AAA_IND713205AAB,8,1.9642857145,2.030801038625,1.0,138.0,70.0,19.0,Carting,1
IND722140AAA_IND722151AAA,9,0.976190476,1.0242401868888888,0.1111111111111111,41.0,42.0,30.0,FTL,1
IND722143AAB_IND723133AAA,10,1.3997599040000002,1.4832081761000002,1.0,73.0,52.0,33.5,FTL,1
IND722151AAA_IND723130AAA,1,1.536231884,1.536231884,1.0,106.0,69.0,49.0,FTL,0
IND722154AAA_IND712311AAA,1,5.162790698,5.162790698,1.0,444.0,86.0,337.0,FTL,0
IND722154AAA_IND712602AAA,1,2.071428571,2.071428571,1.0,58.0,28.0,54.0,FTL,0
IND722202AAA_IND713205AAB,1,2.705882353,2.705882353,1.0,46.0,17.0,12.0,Carting,0
IND722202AAA_IND722101AAC,4,1.5091954025,1.501290823,1.0,44.0,28.5,5.5,Carting,0
IND723101AAA_IND723202AAA,14,1.7948717950000002,2.009928667785714,1.0,70.0,39.0,22.0,FTL,1
IND723130AAA_IND723101AAA,15,1.761904762,2.1741702742,1.0,37.0,21.0,28.0,FTL,1
IND723130AAA_IND723131AAA,5,1.081632653,1.0254931971999999,0.2,53.0,49.0,24.0,FTL,1
IND723131AAA_IND722140AAA,12,1.3331653225,1.3971203975833333,0.8333333333333334,42.0,31.0,19.5,FTL,1
IND723133AAA_IND723130AAA,13,1.4,1.512977945923077,0.6153846153846154,63.0,45.0,13.0,FTL,1
IND723202AAA_IND713205AAB,14,2.25015674,2.246768893357143,1.0,326.0,144.5,34.5,FTL,1
IND731204AAB_IND731301AAA,13,2.428571429,2.2972458311538464,1.0,51.0,21.0,30.0,FTL,1
IND731224AAA_IND742147AAA,11,2.25,2.2459508153636363,1.0,68.0,31.0,23.0,Carting,1
IND731237AAB_IND731224AAA,15,3.0,3.249525328533333,1.0,60.0,20.0,20.0,Carting,1
IND731301AAA_IND713205AAB,19,1.943661972,2.102736565421053,1.0,138.0,71.0,24.0,FTL,1
IND732103AAA_IND732138AAA,2,2.8513513515,2.8513513515,1.0,105.5,37.0,29.0,FTL,0
IND732103AAB_IND732123AAC,1,4.015384615,4.015384615,1.0,261.0,65.0,75.0,Carting,0
IND732103AAB_IND732202AAA,8,3.4055555555000003,3.41483918125,1.0,56.5,16.5,68.5,Carting,1
IND732103AAB_IND733128AAA,6,1.9763285025,1.96874134,1.0,90.0,45.5,64.0,Carting,1
IND732123AAC_IND732139AAA,1,1.352941176,1.352941176,1.0,23.0,17.0,27.0,Carting,0
IND732138AAA_IND733102AAA,2,2.0600358425,2.0600358425,1.0,129.0,62.5,8.5,FTL,0
IND732138AAA_IND733124AAA,3,2.027777778,1.983660131,1.0,72.0,36.0,7.0,Carting,0
IND732138AAA_IND733140AAA,2,2.500598086,2.500598086,1.0,103.0,41.0,1.5,Carting,0
IND732139AAA_IND732103AAB,1,3.424242424,3.424242424,1.0,226.0,66.0,96.0,Carting,0
IND732139AAA_IND732123AAC,1,1.315789474,1.315789474,1.0,25.0,19.0,21.0,Carting,0
IND732202AAA_IND732204AAB,11,3.125,3.125324675363636,1.0,25.0,8.0,41.0,Carting,1
IND732204AAB_IND732123AAC,2,2.190767519,2.190767519,1.0,100.5,44.5,24.0,Carting,0
IND732204AAB_IND732139AAA,6,1.3214285714999998,1.2122107885,0.6666666666666666,19.5,14.5,61.0,Carting,1
IND733102AAA_IND732103AAB,1,3.411764706,3.411764706,1.0,232.0,68.0,73.0,Carting,0
IND733128AAA_IND733129AAB,2,2.479432624,2.479432624,1.0,114.0,46.0,10.5,Carting,0
IND733128AAA_IND733134AAA,5,1.80952381,1.8372294372,1.0,38.0,21.0,36.0,Carting,1
IND733129AAA_IND732103AAB,4,4.1744186045,4.0755813952499995,1.0,179.5,43.0,35.5,Carting,0
IND733129AAB_IND733129AAA,5,1.952380952,1.8993006991999999,1.0,43.0,22.0,12.0,Carting,1
IND733134AAA_IND733129AAB,3,1.47826087,1.4855386163333335,1.0,32.0,22.0,39.0,Carting,0
IND733140AAA_IND732103AAA,1,2.854545455,2.854545455,1.0,157.0,55.0,583.0,FTL,0
IND733140AAA_IND733102AAA,9,1.782608696,1.9117286015555557,1.0,44.0,24.0,13.0,Carting,1
IND733201AAA_IND733202AAB,1,2.0,2.0,1.0,84.0,42.0,15.0,FTL,0
IND733202AAB_IND733210AAA,1,1.322580645,1.322580645,1.0,41.0,31.0,19.0,FTL,0
IND733202AAC_IND733210AAA,1,2.153846154,2.153846154,1.0,56.0,26.0,22.0,FTL,0
IND734214AAB_IND000000AFF,3,3.179487179,3.1153846153333333,1.0,118.0,36.0,14.0,FTL,0
IND735224AAA_IND736146AAA,8,1.5091185409999999,1.539086608125,1.0,72.5,49.0,8.0,FTL,1
IND736135AAA_IND736101AAA,6,2.0890269155,2.072803657666667,1.0,48.5,23.0,20.5,FTL,1
IND736135AAA_IND736165AAA,5,2.552631579,2.5499306828000003,1.0,96.0,37.0,16.0,FTL,1
IND736146AAA_IND736135AAA,8,1.631578947,1.737148064375,1.0,93.0,57.0,40.5,FTL,1
IND741101AAB_IND741502AAB,1,2.666666667,2.666666667,1.0,32.0,12.0,24.0,FTL,0
IND741121AAA_IND741201AAC,1,2.789473684,2.789473684,1.0,53.0,19.0,12.0,FTL,0
IND741123AAB_IND741126AAB,18,2.384469697,2.432428451222222,1.0,77.0,32.0,26.0,Carting,1
IND741126AAB_IND741156AAA,20,2.426470588,2.4276085434,1.0,40.0,16.0,27.0,Carting,1
IND741156AAA_IND742101AAC,8,2.6875,3.059839320625,1.0,86.0,32.0,53.0,Carting,1
IND741156AAA_IND742102AAB,13,2.636363636,2.8932347300769234,1.0,85.0,32.0,61.0,Carting,1
IND741165AAB_IND742121AAB,15,1.217391304,1.0636898642666666,0.5333333333333333,84.0,70.0,34.0,Carting,1
IND742101AAC_IND712311AAA,7,2.919254658,2.9461155665714287,1.0,453.0,160.0,189.0,FTL,1
IND742101AAC_IND713130AAA,3,1.684782609,1.75173642,1.0,144.0,87.0,61.0,Carting,0
IND742101AAC_IND731237AAB,7,2.633333333,2.834718493,1.0,79.0,30.0,43.0,Carting,1
IND742101AAC_IND741123AAB,1,2.333333333,2.333333333,1.0,280.0,120.0,142.0,Carting,0
IND742101AAC_IND742202AAA,1,2.566666667,2.566666667,1.0,154.0,60.0,136.0,FTL,0
IND742101AAC_IND742303AAB,7,2.5,2.5654468682857146,1.0,70.0,29.0,85.0,Carting,1
IND742102AAB_IND712311AAA,4,2.59375,2.89386535225,1.0,415.0,160.0,233.0,FTL,0
IND742102AAB_IND713130AAA,13,1.913043478,1.9710070974615386,1.0,176.0,92.0,54.0,Carting,1
IND742102AAB_IND731237AAB,11,2.838709677,3.049874559909091,1.0,87.0,30.0,60.0,Carting,1
IND742102AAB_IND742121AAB,1,2.985915493,2.985915493,1.0,212.0,71.0,242.0,Carting,0
IND742102AAB_IND742303AAB,12,2.0357142855,2.043270692666667,1.0,58.0,29.0,62.5,Carting,1
IND742121AAA_IND742101AAC,5,3.636363636,3.4102272726000002,1.0,67.0,22.0,28.0,Carting,1
IND742121AAA_IND742102AAB,12,3.840909091,3.9674498916666665,1.0,84.5,22.0,28.5,Carting,1
IND742121AAB_IND742101AAC,1,3.388888889,3.388888889,1.0,122.0,36.0,23.0,Carting,0
IND742121AAB_IND742121AAA,16,3.153846154,3.249015567875,1.0,42.0,13.0,32.0,Carting,1
IND742137AAA_IND742401AAA,6,2.308974359,2.4753060398333333,1.0,68.5,29.5,9.5,Carting,1
IND742147AAA_IND742137AAA,3,1.833333333,1.8118580763333334,1.0,33.0,18.0,7.0,Carting,0
IND742148AAA_IND742225AAA,16,3.3928571429999996,3.803997825125,1.0,47.5,14.0,24.0,Carting,1
IND742149AAA_IND742148AAA,14,2.793650794,2.711214261,1.0,54.0,22.0,49.5,Carting,1
IND742149AAA_IND742225AAA,1,4.1,4.1,1.0,164.0,40.0,53.0,Carting,0
IND742202AAA_IND712311AAA,2,2.903438378,2.903438378,1.0,522.5,180.0,153.0,FTL,0
IND742202AAA_IND732103AAA,1,4.722222222,4.722222222,1.0,170.0,36.0,50.0,FTL,0
IND742223AAA_IND742226AAA,17,1.181818182,1.376078826882353,0.47058823529411764,52.0,44.0,55.0,Carting,1
IND742225AAA_IND742223AAA,16,4.666666667,4.503968254,1.0,34.0,7.0,26.0,Carting,1
IND742226AAA_IND742101AAC,6,2.0945945945,2.0977691976666666,1.0,77.5,36.5,45.0,Carting,1
IND742226AAA_IND742102AAB,13,2.228571429,2.2521595983846154,1.0,78.0,36.0,43.0,Carting,1
IND742303AAB_IND741165AAB,18,3.162280702,3.0287966065555554,1.0,101.0,37.0,54.0,Carting,1
IND742401AAA_IND742101AAC,5,2.803278689,3.089909316,1.0,182.0,66.0,30.0,Carting,1
IND742401AAA_IND742102AAB,12,3.0151515155000004,3.3246843339166667,1.0,199.0,66.0,53.5,Carting,1
IND743235AAA_IND743270AAA,6,2.1,2.2312013693333337,1.0,35.5,17.5,29.5,FTL,1
IND743347AAA_IND700053AAA,6,3.5661802355,3.5459213789999997,1.0,224.5,63.5,43.0,Carting,1
IND743395AAA_IND700053AAA,4,3.4545454545,3.8363636362499998,1.0,190.0,55.0,150.5,FTL,0
IND743513AAA_IND743347AAA,12,2.097222222,2.1570750405833334,1.0,76.5,36.5,27.0,Carting,1
IND751002AAB_IND530012AAA,10,1.6423792515,1.6258885053,1.0,547.0,331.5,144.0,FTL,1
IND751002AAB_IND562132AAA,13,2.262511804,2.2564276126923075,1.0,2396.0,1058.0,58.0,FTL,1
IND751002AAB_IND712311AAA,25,2.034055728,2.24791601492,1.0,657.0,322.0,138.0,FTL,1
IND751002AAB_IND754103AAA,4,3.5588235294999997,4.38235294125,1.0,60.5,17.0,485.5,FTL,0
IND751002AAB_IND756100AAC,12,1.8296703294999999,1.8587072098333335,1.0,165.0,87.0,135.5,FTL,1
IND751002AAB_IND760003AAB,12,2.0037593984999997,2.0950051060833332,1.0,269.0,135.0,149.5,FTL,1
IND751014AAA_IND751002AAB,3,2.285714286,2.5238095240000002,1.0,16.0,7.0,36.0,Carting,0
IND751015AAA_IND751002AAB,4,2.0,2.1785714284999997,1.0,14.0,7.0,34.5,Carting,0
IND751015AAA_IND752050AAA,1,1.636363636,1.636363636,1.0,18.0,11.0,34.0,Carting,0
IND751015AAA_IND752055AAA,2,1.9347826085,1.9347826085,1.0,43.5,22.5,64.0,Carting,0
IND751015AAA_IND752056AAA,6,1.9572192515,2.2665561706666666,1.0,40.0,17.5,48.5,Carting,1
IND751021AAA_IND751002AAB,1,3.2,3.2,1.0,32.0,10.0,542.0,Carting,0
IND752030AAA_IND754022AAA,1,1.681818182,1.681818182,1.0,37.0,22.0,7.0,FTL,0
IND752050AAA_IND751002AAB,2,2.176190476,2.176190476,1.0,44.5,20.5,23.0,Carting,0
IND752050AAA_IND752056AAA,1,2.333333333,2.333333333,1.0,14.0,6.0,8.0,Carting,0
IND752055AAA_IND751002AAB,1,1.923076923,1.923076923,1.0,50.0,26.0,31.0,Carting,0
IND752055AAA_IND752050AAA,1,1.0,1.0,0.0,16.0,16.0,14.0,Carting,0
IND752056AAA_IND751002AAB,1,1.894736842,1.894736842,1.0,36.0,19.0,6.0,Carting,0
IND754022AAA_IND751002AAB,2,2.2413273005,2.2413273005,1.0,115.5,51.5,14.0,FTL,0
IND754103AAA_IND754142AAA,1,2.185185185,2.185185185,1.0,118.0,54.0,38.0,FTL,0
IND754142AAA_IND754211AAA,2,2.9696296295,2.9696296295,1.0,76.5,26.0,29.5,FTL,0
IND754160AAA_IND754142AAA,1,2.0,2.0,1.0,56.0,28.0,30.0,FTL,0
IND754202AAA_IND751002AAB,1,2.0,2.0,1.0,54.0,27.0,80.0,FTL,0
IND754211AAA_IND754202AAA,1,2.606060606,2.606060606,1.0,86.0,33.0,6.0,FTL,0
IND756019AAA_IND756029AAA,1,1.315789474,1.315789474,1.0,25.0,19.0,64.0,FTL,0
IND756019AAA_IND756032AAA,1,1.5,1.5,1.0,54.0,36.0,31.0,FTL,0
IND756019AAA_IND757001AAA,1,2.608695652,2.608695652,1.0,120.0,46.0,54.0,FTL,0
IND756019AAA_IND757025AAA,8,2.0804093569999997,2.2762740185,1.0,38.5,19.0,746.5,FTL,1
IND756019AAA_IND757041AAA,1,1.140625,1.140625,0.0,73.0,64.0,797.0,FTL,0
IND756029AAA_IND712311AAA,1,1.802631579,1.802631579,1.0,274.0,152.0,466.0,FTL,0
IND756032AAA_IND712311AAA,9,2.375,2.7259805515555557,1.0,323.0,136.0,222.0,FTL,1
IND756045AAB_IND756019AAA,1,1.6875,1.6875,1.0,27.0,16.0,22.0,FTL,0
IND756100AAC_IND756045AAB,1,1.162790698,1.162790698,0.0,50.0,43.0,131.0,FTL,0
IND756100AAC_IND757037AAA,1,1.663865546,1.663865546,1.0,198.0,119.0,31.0,FTL,0
IND756100AAC_IND758001AAA,4,2.450427019,2.78048443025,1.0,277.5,113.5,176.0,FTL,0
IND756100AAC_IND758034AAA,13,2.298136646,2.6271245189999997,1.0,370.0,161.0,74.0,FTL,1
IND757001AAA_IND757041AAA,2,1.919936373,1.919936373,1.0,83.5,43.5,14.5,FTL,0
IND757024AAA_IND756019AAA,1,2.677419355,2.677419355,1.0,166.0,62.0,17.0,FTL,0
IND757025AAA_IND757001AAA,6,2.0333333335,2.2061002178333333,1.0,34.0,16.5,24.5,FTL,1
IND757037AAA_IND756100AAC,12,2.7578998539999997,2.9104597505,1.0,331.0,120.0,224.5,FTL,1
IND757037AAA_IND758001AAA,1,1.880952381,1.880952381,1.0,79.0,42.0,21.0,FTL,0
IND757041AAA_IND756019AAA,3,1.591836735,1.5122214403333334,1.0,78.0,50.0,372.0,FTL,0
IND757041AAA_IND757001AAA,1,1.761904762,1.761904762,1.0,74.0,42.0,8.0,FTL,0
IND758001AAA_IND757037AAA,3,2.0,1.9302325580000002,1.0,86.0,43.0,26.0,FTL,0
IND758001AAA_IND758035AAA,3,2.076923077,2.022435897333333,1.0,108.0,52.0,25.0,FTL,0
IND758034AAA_IND756100AAC,1,2.055214724,2.055214724,1.0,335.0,163.0,137.0,FTL,0
IND758034AAA_IND757037AAA,2,2.05,2.05,1.0,184.5,90.0,18.5,FTL,0
IND758034AAA_IND758001AAA,1,2.127659574,2.127659574,1.0,100.0,47.0,27.0,FTL,0
IND758035AAA_IND758001AAA,1,1.714285714,1.714285714,1.0,84.0,49.0,14.0,FTL,0
IND759122AAC_IND767017AAA,1,1.746666667,1.746666667,1.0,262.0,150.0,121.0,Carting,0
IND760003AAB_IND754022AAA,1,2.76,2.76,1.0,207.0,75.0,263.0,FTL,0
IND760003AAB_IND761020AAA,1,2.5,2.5,1.0,35.0,14.0,373.0,FTL,0
IND761200AAA_IND532001AAB,12,2.144230769,2.19839115125,1.0,111.0,50.0,7.5,FTL,1
IND762001AAA_IND759122AAC,1,3.67826087,3.67826087,1.0,423.0,115.0,84.0,Carting,0
IND764001AAC_IND764059AAA,7,2.5,2.518201440714286,1.0,75.0,30.0,30.0,Carting,1
IND764020AAC_IND764001AAC,1,2.25,2.25,1.0,27.0,12.0,7.0,Carting,0
IND764059AAA_IND764071AAB,3,1.888888889,1.9305555556666665,1.0,17.0,9.0,18.0,Carting,0
IND764071AAB_IND530012AAA,1,2.216326531,2.216326531,1.0,543.0,245.0,104.0,Carting,0
IND764071AAB_IND764073AAA,2,1.6950757575,1.6950757575,1.0,55.0,32.5,13.5,Carting,0
IND767001AAA_IND762001AAA,1,2.2,2.2,1.0,264.0,120.0,61.0,Carting,0
IND767001AAA_IND767017AAA,3,1.742857143,1.838095238,1.0,61.0,35.0,43.0,FTL,0
IND767017AAA_IND767001AAA,1,2.441176471,2.441176471,1.0,83.0,34.0,43.0,Carting,0
IND767017AAA_IND768004AAD,2,2.1071892245,2.1071892245,1.0,165.5,78.5,628.5,FTL,0
IND768004AAD_IND768028AAA,2,2.8137931035,2.8137931035,1.0,90.0,32.0,108.5,FTL,0
IND768004AAD_IND768028AAB,1,2.53125,2.53125,1.0,81.0,32.0,467.0,FTL,0
IND768028AAA_IND767001AAA,1,0.845637584,0.845637584,0.0,126.0,149.0,11.0,FTL,0
IND768028AAB_IND767001AAA,1,0.980263158,0.980263158,0.0,149.0,152.0,4.0,FTL,0
IND768201AAA_IND770001AAA,1,1.666666667,1.666666667,1.0,40.0,24.0,112.0,FTL,0
IND768216AAA_IND770001AAA,5,2.205882353,2.3478524744,1.0,75.0,35.0,7.0,FTL,1
IND770001AAA_IND770017AAB,6,1.5530142785,1.5509255765,1.0,95.5,62.0,18.0,FTL,1
IND781001AAA_IND781018AAB,10,1.9710424715,2.0944599841000002,0.8,70.5,37.0,45.0,Carting,1
IND781003AAA_IND781018AAB,3,3.108108108,2.9729729729999996,1.0,115.0,37.0,37.0,Carting,0
IND781005AAA_IND781018AAB,10,1.333333333,1.9140740364,0.7,48.0,36.0,51.5,Carting,1
IND781014AAA_IND781102AAA,4,2.315359477,2.39552696075,1.0,40.5,17.5,45.5,Carting,0
IND781014AAA_IND781124AAA,8,2.1717391305,2.4125,1.0,47.0,23.0,30.0,Carting,1
IND781018AAA_IND781018AAB,2,1.0629084965,1.0629084965,0.5,37.0,35.0,1367.5,Carting,0
IND781018AAB_IND110037AAM,17,2.529856387,2.547269474352941,1.0,3347.0,1323.0,169.0,FTL,1
IND781018AAB_IND712311AAA,6,3.055234065,3.325608712833333,1.0,1967.5,645.0,468.0,FTL,1
IND781018AAB_IND781003AAA,7,2.5,2.804490902,0.8571428571428571,74.0,40.0,78.0,Carting,1
IND781018AAB_IND781005AAA,6,1.0740853659999998,1.3037188085,0.3333333333333333,43.5,41.0,121.0,Carting,1
IND781018AAB_IND781022AAA,9,0.972972973,1.0657971254444445,0.2222222222222222,36.0,37.0,89.0,Carting,1
IND781018AAB_IND781102AAA,1,1.307692308,1.307692308,1.0,51.0,39.0,39.0,Carting,0
IND781018AAB_IND781354AAA,8,1.703703704,1.768139730625,1.0,92.0,54.0,110.0,FTL,1
IND781018AAB_IND784001AAA,4,2.162991346,2.1277068789999998,1.0,299.5,138.5,212.0,FTL,0
IND781018AAB_IND784125AAA,4,1.715384615,1.7307692305,1.0,111.5,65.0,182.0,FTL,0
IND781018AAB_IND784168AAB,1,2.28125,2.28125,1.0,511.0,224.0,139.0,FTL,0
IND781018AAB_IND785001AAA,2,2.2180984935,2.2180984935,1.0,538.0,242.5,258.5,FTL,0
IND781018AAB_IND785612AAB,2,2.046153846,2.046153846,1.0,399.0,195.0,359.5,FTL,0
IND781018AAB_IND785621AAA,1,1.943722944,1.943722944,1.0,449.0,231.0,269.0,FTL,0
IND781018AAB_IND788026AAC,12,2.7214859440000003,2.85366115,1.0,679.0,249.0,255.0,FTL,1
IND781018AAB_IND793001AAA,10,2.0251020410000002,1.9927727039,1.0,201.0,99.5,136.0,FTL,1
IND781022AAA_IND781018AAB,12,0.8943014705,1.1392939671666666,0.16666666666666666,29.0,34.0,48.0,Carting,1
IND781102AAA_IND781018AAB,2,4.3455882355,4.3455882355,1.0,154.5,35.0,571.5,Carting,0
IND781124AAA_IND781018AAB,5,4.709677419,4.713266129,1.0,146.0,31.0,24.0,Carting,1
IND781335AAA_IND000000AET,4,1.8025490195,1.8375490195,1.0,91.0,51.0,26.0,FTL,0
IND781354AAA_IND781335AAA,2,3.133333333,3.133333333,1.0,47.0,15.0,6.5,FTL,0
IND783129AAA_IND794101AAA,1,2.225806452,2.225806452,1.0,138.0,62.0,101.0,FTL,0
IND783301AAA_IND783348AAA,11,1.909090909,2.084796831909091,1.0,63.0,33.0,41.0,FTL,1
IND783348AAA_IND783129AAA,10,1.9545454544999998,1.9441508104,1.0,85.0,43.5,102.0,FTL,1
IND783370AAB_IND783301AAA,2,2.1276595745,2.1276595745,1.0,100.0,47.0,40.0,FTL,0
IND783370AAC_IND783301AAA,8,2.6354166665000003,2.721579465875,1.0,126.5,48.0,32.5,FTL,1
IND784001AAA_IND784101AAA,1,2.0,2.0,1.0,26.0,13.0,122.0,Carting,0
IND784001AAA_IND784168AAB,1,2.053763441,2.053763441,1.0,191.0,93.0,92.0,FTL,0
IND784001AAA_IND790114AAA,1,2.862745098,2.862745098,1.0,146.0,51.0,77.0,Carting,0
IND784001AAA_IND791111AAC,3,2.394957983,2.389355742333333,1.0,285.0,119.0,64.0,FTL,0
IND784101AAA_IND790114AAA,1,1.28125,1.28125,1.0,41.0,32.0,47.0,Carting,0
IND784110AAA_IND781018AAB,1,1.748148148,1.748148148,1.0,236.0,135.0,195.0,FTL,0
IND784110AAA_IND784001AAA,2,2.8600000000000003,2.8600000000000003,1.0,71.5,25.0,7.0,FTL,0
IND784125AAA_IND784110AAA,3,2.583333333,2.5966053086666667,1.0,124.0,49.0,38.0,FTL,0
IND784168AAB_IND784176AAA,6,2.5272938445,2.4981865231666665,1.0,105.0,41.0,34.5,FTL,1
IND784168AAB_IND791111AAC,2,3.4400000000000004,3.4400000000000004,1.0,86.0,25.0,19.0,FTL,0
IND784176AAA_IND781018AAB,4,2.3378146099999997,2.39946286075,1.0,422.0,180.0,78.5,FTL,0
IND785001AAA_IND785112AAC,3,2.111111111,2.2475633526666665,1.0,40.0,19.0,388.0,Carting,0
IND785001AAA_IND785682AAA,11,1.725,1.9296490547272727,1.0,79.0,43.0,60.0,FTL,1
IND785001AAA_IND798601AAA,1,3.15942029,3.15942029,1.0,218.0,69.0,211.0,Carting,0
IND785112AAC_IND785634AAA,2,3.21954023,3.21954023,1.0,95.5,29.5,8.5,Carting,0
IND785612AAB_IND781018AAB,1,2.144578313,2.144578313,1.0,356.0,166.0,37.0,FTL,0
IND785612AAB_IND785621AAA,1,1.694444444,1.694444444,1.0,61.0,36.0,34.0,FTL,0
IND785621AAA_IND785001AAA,3,1.590909091,1.6464098346666667,1.0,70.0,44.0,42.0,FTL,0
IND785675AAA_IND785612AAB,1,2.190082645,2.190082645,1.0,265.0,121.0,39.0,FTL,0
IND785682AAA_IND785690AAB,2,3.494652406,3.494652406,1.0,117.5,33.5,42.0,Carting,0
